2025-07-02 23:35:39,913 - INFO - app.core.config - .env file loaded successfully.
2025-07-02 23:36:25,232 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-02 23:36:25,232 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-02 23:36:25,234 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDJPY: Type=BUY, Entry=94.20500000, Current=94.567, Quantity=0.01000000, Contract Size=100000.00000000, PnL=362.000000000000000000000000, PnL USD=2.515775720679398437717176771, Commission=0.10000000, Final PnL=2.415775720679398437717176771
2025-07-02 23:36:27,470 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89557000, Current=0.89378, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.790000000000000000000000, PnL USD=-1.316292614054181251286878254, Commission=0E-8, Final PnL=-1.316292614054181251286878254
2025-07-02 23:36:27,471 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89553000, Current=0.89378, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.750000000000000000000000, PnL USD=-1.286878253963585022207841868, Commission=0.10000000, Final PnL=-1.386878253963585022207841868
2025-07-02 23:36:27,472 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDJPY: Type=BUY, Entry=94.20500000, Current=94.57, Quantity=0.01000000, Contract Size=100000.00000000, PnL=365.000000000000000000000000, PnL USD=2.536607062192045478237301328, Commission=0.10000000, Final PnL=2.436607062192045478237301328
2025-07-02 23:36:29,792 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-02 23:36:29,792 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-02 23:36:29,795 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDJPY: Type=BUY, Entry=94.20500000, Current=94.571, Quantity=0.01000000, Contract Size=100000.00000000, PnL=366.000000000000000000000000, PnL USD=2.543556670581612726122882976, Commission=0.10000000, Final PnL=2.443556670581612726122882976
2025-07-02 23:36:32,148 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-02 23:36:32,148 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-02 23:36:32,149 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDJPY: Type=BUY, Entry=94.20500000, Current=94.572, Quantity=0.01000000, Contract Size=100000.00000000, PnL=367.000000000000000000000000, PnL USD=2.550435380862700403761023510, Commission=0.10000000, Final PnL=2.450435380862700403761023510
2025-07-02 23:36:34,444 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89557000, Current=0.89381, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.760000000000000000000000, PnL USD=-1.294241361306595483391794804, Commission=0E-8, Final PnL=-1.294241361306595483391794804
2025-07-02 23:36:34,445 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89553000, Current=0.89381, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.720000000000000000000000, PnL USD=-1.264826784913263767860163104, Commission=0.10000000, Final PnL=-1.364826784913263767860163104
2025-07-02 23:36:34,445 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDJPY: Type=BUY, Entry=94.20500000, Current=94.574, Quantity=0.01000000, Contract Size=100000.00000000, PnL=369.000000000000000000000000, PnL USD=2.564262930764900869347676528, Commission=0.10000000, Final PnL=2.464262930764900869347676528
2025-07-02 23:36:35,146 - INFO - app.main - Application shutdown initiated
2025-07-02 23:36:35,146 - INFO - app.main - Scheduler shutdown completed
2025-07-02 23:36:35,148 - INFO - app.firebase_stream - Firebase event processing task cancelled.
2025-07-02 23:36:36,403 - INFO - app.firebase_stream - Firebase listener closed.
2025-07-02 23:36:36,403 - INFO - app.firebase_stream - Firebase Admin event processing task finished.
2025-07-02 23:36:36,409 - INFO - app.main - Redis connection closed
2025-07-02 23:36:36,409 - INFO - app.main - Application shutdown completed
2025-07-02 23:48:31,897 - INFO - app.core.config - .env file loaded successfully.
2025-07-02 23:48:31,907 - INFO - app.core.config - Settings instance loaded. Project: Trading App, API Prefix: /api/v1
2025-07-02 23:48:31,907 - INFO - app.database.session - Attempting to connect to database using URL: mysql+aiomysql://roo...
2025-07-02 23:48:32,721 - INFO - app.main - Application startup initiated
2025-07-02 23:48:32,751 - INFO - app.main - Firebase already initialized
2025-07-02 23:48:32,752 - WARNING - app.dependencies.redis_client - Redis client not initialized, attempting late connection.
2025-07-02 23:48:32,761 - INFO - app.main - Redis initialized
2025-07-02 23:48:32,766 - INFO - app.main - Scheduler initialized
2025-07-02 23:48:32,767 - INFO - app.main - Background tasks initialized
2025-07-02 23:48:33,860 - INFO - app.main - Service account JWT for 'barclays_service_provider' was generated and pushed to Firebase.
2025-07-02 23:48:33,860 - INFO - app.main - Application startup completed
2025-07-02 23:48:33,861 - INFO - app.firebase_stream - Starting Firebase Admin event processing task for path: 'datafeeds'. Queuing data for Redis publishing.
2025-07-02 23:48:33,861 - INFO - app.firebase_stream - Attempting to start Firebase Admin listener for path: 'datafeeds'.
2025-07-02 23:48:34,619 - INFO - app.firebase_stream - Firebase Admin listener started successfully for path: 'datafeeds'. Queuing data for Redis publishing.
2025-07-02 23:48:38,925 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCHF'.
2025-07-02 23:48:38,927 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDJPY'.
2025-07-02 23:48:38,930 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDNZD'.
2025-07-02 23:48:38,933 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDSGD'.
2025-07-02 23:48:38,936 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDUSD'.
2025-07-02 23:48:38,939 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUS200'.
2025-07-02 23:48:38,942 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'BTCUSD'.
2025-07-02 23:48:38,946 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CADCHF'.
2025-07-02 23:48:38,949 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CADJPY'.
2025-07-02 23:48:38,952 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CHFJPY'.
2025-07-02 23:48:38,955 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CHFSGD'.
2025-07-02 23:48:38,959 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CN50U'.
2025-07-02 23:48:38,962 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'D30'.
2025-07-02 23:48:38,966 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'DE30'.
2025-07-02 23:48:38,970 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURAUD'.
2025-07-02 23:48:38,973 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCAD'.
2025-07-02 23:48:38,976 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCHF'.
2025-07-02 23:48:38,980 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCZK'.
2025-07-02 23:48:38,983 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURGBP'.
2025-07-02 23:48:38,986 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURJPY'.
2025-07-02 23:48:38,989 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURNOK'.
2025-07-02 23:48:38,992 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURNZD'.
2025-07-02 23:48:38,995 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURPLN'.
2025-07-02 23:48:38,998 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURSEK'.
2025-07-02 23:48:39,001 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURSGD'.
2025-07-02 23:48:39,004 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURTRY'.
2025-07-02 23:48:39,007 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURUSD'.
2025-07-02 23:48:39,010 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURZAR'.
2025-07-02 23:48:39,012 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'FR40'.
2025-07-02 23:48:39,016 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPAUD'.
2025-07-02 23:48:39,018 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPCAD'.
2025-07-02 23:48:39,022 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPCHF'.
2025-07-02 23:48:39,025 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPJPY'.
2025-07-02 23:48:39,029 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPNOK'.
2025-07-02 23:48:39,031 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPNZD'.
2025-07-02 23:48:39,033 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPSEK'.
2025-07-02 23:48:39,037 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPSGD'.
2025-07-02 23:48:39,040 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPTRY'.
2025-07-02 23:48:39,043 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPUSD'.
2025-07-02 23:48:39,045 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'HKG50'.
2025-07-02 23:48:39,048 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'IND50'.
2025-07-02 23:48:39,051 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'JP225'.
2025-07-02 23:48:39,054 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NGAS'.
2025-07-02 23:48:39,057 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKJPY'.
2025-07-02 23:48:39,059 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKSEK'.
2025-07-02 23:48:39,061 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCAD'.
2025-07-02 23:48:39,064 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCHF'.
2025-07-02 23:48:39,067 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDJPY'.
2025-07-02 23:48:39,070 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDUSD'.
2025-07-02 23:48:39,072 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SEKJPY'.
2025-07-02 23:48:39,074 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SGDJPY'.
2025-07-02 23:48:39,077 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UK100'.
2025-07-02 23:48:39,080 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UKOIL'.
2025-07-02 23:48:39,083 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US100'.
2025-07-02 23:48:39,086 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US2000'.
2025-07-02 23:48:39,089 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US30'.
2025-07-02 23:48:39,092 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US500'.
2025-07-02 23:48:39,095 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCAD'.
2025-07-02 23:48:39,098 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCHF'.
2025-07-02 23:48:39,101 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCNH'.
2025-07-02 23:48:39,104 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCZK'.
2025-07-02 23:48:39,107 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDJPY'.
2025-07-02 23:48:39,111 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDMXN'.
2025-07-02 23:48:39,114 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDNOK'.
2025-07-02 23:48:39,116 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDPLN'.
2025-07-02 23:48:39,119 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSEK'.
2025-07-02 23:48:39,122 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSGD'.
2025-07-02 23:48:39,125 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTHB'.
2025-07-02 23:48:39,128 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTRY'.
2025-07-02 23:48:39,131 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTUSD'.
2025-07-02 23:48:39,134 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDZAR'.
2025-07-02 23:48:39,136 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USOIL'.
2025-07-02 23:48:39,140 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'W20'.
2025-07-02 23:48:39,143 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAGUSD'.
2025-07-02 23:48:39,145 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAUUSD'.
2025-07-02 23:48:39,148 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'ZARJPY'.
2025-07-02 23:48:39,151 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCAD'.
2025-07-02 23:48:40,595 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89557000, Current=0.89395, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.620000000000000000000000, PnL USD=-1.191360430654733451488832834, Commission=0E-8, Final PnL=-1.191360430654733451488832834
2025-07-02 23:48:40,596 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89553000, Current=0.89395, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.580000000000000000000000, PnL USD=-1.161944123724986946513799925, Commission=0.10000000, Final PnL=-1.261944123724986946513799925
2025-07-02 23:48:40,598 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDJPY: Type=BUY, Entry=94.20500000, Current=94.599, Quantity=0.01000000, Contract Size=100000.00000000, PnL=394.000000000000000000000000, PnL USD=2.738031536007894425951535452, Commission=0.10000000, Final PnL=2.638031536007894425951535452
2025-07-02 23:48:42,983 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89557000, Current=0.89395, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.620000000000000000000000, PnL USD=-1.191369192075188633455411905, Commission=0E-8, Final PnL=-1.191369192075188633455411905
2025-07-02 23:48:42,987 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89553000, Current=0.89395, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.580000000000000000000000, PnL USD=-1.161952668814072864728117784, Commission=0.10000000, Final PnL=-1.261952668814072864728117784
2025-07-02 23:48:42,987 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDJPY
2025-07-02 23:48:45,233 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89557000, Current=0.89397, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-1.600000000000000000000000, PnL USD=-1.176669583826676570302330541, Commission=0E-8, Final PnL=-1.176669583826676570302330541
